Date,ACA.PA,AI.PA,AIR.PA,ALO.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,ENGI.PA,GLE.PA,HO.PA,KER.PA,MC.PA,ML.PA,MT.PA,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,WLN.PA
2018-01-16,8.890976905822754,69.36473846435547,81.53829956054688,28.18050765991211,6780.265625,53.14866638183594,41.807926177978516,13.326953887939453,93.04891204833984,17.06647491455078,68.29747009277344,17.814434051513672,97.15123748779297,8.942472457885742,31.46280288696289,77.46138763427734,313.978271484375,214.26309204101562,24.97784423828125,27.16765022277832,163.10052490234375,9.123485565185547,43.88533401489258,108.52374267578125,416.67529296875,73.262451171875,84.46715545654297,53.178627014160156,38.90309524536133,61.97800064086914,107.58442687988281,30.09029197692871,14.775452613830566,7.072490215301514,42.79999923706055
2018-01-17,8.853106498718262,69.68466186523438,81.32984924316406,28.896621704101562,6764.3115234375,53.434696197509766,41.41486358642578,13.093731880187988,92.83007049560547,17.04732894897461,68.203857421875,17.706932067871094,96.67456817626953,8.875372886657715,30.9166316986084,77.65144348144531,313.277587890625,213.68995666503906,24.89148712158203,27.16765022277832,163.4106903076172,9.089118957519531,42.879756927490234,108.98130798339844,417.6075134277344,73.12374877929688,83.96394348144531,52.794647216796875,38.85846710205078,61.82884216308594,106.12942504882812,29.927772521972656,14.895517349243164,6.9982008934021,43.540000915527344
2018-01-18,8.896804809570312,70.26056671142578,81.92798614501953,28.95958137512207,6769.62939453125,53.66661834716797,41.57084274291992,13.489836692810059,93.26773834228516,17.395164489746094,68.18824768066406,17.864343643188477,95.41793823242188,8.805224418640137,30.810815811157227,78.53266143798828,312.0319519042969,210.5156707763672,24.546039581298828,27.16765022277832,162.52450561523438,9.036003112792969,43.28498840332031,108.93971252441406,411.7349853515625,72.78109741210938,84.97039031982422,52.43238830566406,38.83005905151367,62.309425354003906,105.53031921386719,29.743377685546875,14.754261016845703,6.912023067474365,44.20000076293945
2018-01-19,8.858933448791504,69.7486572265625,84.09400939941406,28.86514663696289,6825.466796875,54.416500091552734,41.770484924316406,13.593493461608887,94.93089294433594,17.446226119995117,68.4691162109375,18.067827224731445,97.10790252685547,8.796073913574219,30.947357177734375,78.84369659423828,320.8293151855469,212.4555206298828,24.853103637695312,27.16765022277832,164.65135192871094,9.029752731323242,43.60016632080078,108.1493911743164,414.9042663574219,73.6622085571289,85.04493713378906,52.85260772705078,39.036991119384766,62.67399978637695,107.1564712524414,29.55898666381836,14.874327659606934,7.0249457359313965,45.540000915527344
2018-01-22,8.99585247039795,69.87664031982422,84.51090240478516,28.67627716064453,6833.44384765625,54.57110595703125,42.144832611083984,13.671234130859375,94.0555419921875,17.513240814208984,68.65636444091797,18.040950775146484,98.01788330078125,8.814373970031738,31.404775619506836,78.5844955444336,318.6493835449219,214.26309204101562,24.670780181884766,27.16765022277832,164.4298095703125,9.22659683227539,43.465087890625,108.23257446289062,415.37030029296875,74.46988677978516,84.61626434326172,51.31665802001953,39.0207633972168,62.790000915527344,105.958251953125,29.94339942932129,15.001460075378418,7.117065906524658,46.15999984741211
2018-01-23,8.928848266601562,69.49270629882812,83.46867370605469,28.747102737426758,6929.16552734375,54.88807678222656,42.16354751586914,14.111763000488281,94.2306137084961,17.398357391357422,68.39109802246094,18.140775680541992,98.23455047607422,8.789974212646484,31.479875564575195,78.04885864257812,319.8949890136719,215.6738739013672,24.411697387695312,27.16765022277832,165.05010986328125,9.210973739624023,42.95479965209961,109.27247619628906,416.3957214355469,74.0946044921875,84.3366928100586,51.57023239135742,38.93961715698242,63.20429992675781,105.10237121582031,29.658998489379883,15.07914924621582,7.04871940612793,46.099998474121094
2018-01-24,8.914281845092773,68.82081604003906,82.01862335205078,28.652671813964844,6809.513671875,54.285072326660156,41.91399002075195,14.311668395996094,93.70541381835938,17.280284881591797,67.84496307373047,17.879697799682617,97.75788879394531,8.646625518798828,31.404775619506836,76.77022552490234,316.2359619140625,212.6759490966797,24.296545028686523,27.16765022277832,163.14483642578125,9.170353889465332,42.549564361572266,106.81830596923828,413.8788757324219,73.81722259521484,83.8893814086914,52.164329528808594,38.26201629638672,62.690582275390625,103.39060974121094,29.72150230407715,14.500000953674316,7.010086536407471,45.41999816894531
2018-01-25,9.004590034484863,69.46070098876953,79.75291442871094,28.52676010131836,6727.0869140625,53.72846603393555,42.425594329833984,14.33017635345459,92.52369689941406,17.21965217590332,68.03221893310547,17.87202262878418,98.36454772949219,8.5825777053833,31.72223663330078,75.75076293945312,312.5769348144531,211.75010681152344,24.306142807006836,27.16765022277832,161.1066436767578,9.20159912109375,42.17434310913086,106.61033630371094,409.8705749511719,72.7239990234375,83.40480041503906,52.345455169677734,38.5947265625,61.961421966552734,103.81855010986328,29.715246200561523,14.464685440063477,6.900136470794678,44.459999084472656
2018-01-26,8.984198570251465,69.65267181396484,81.16671752929688,28.613327026367188,6785.58349609375,54.006771087646484,42.600284576416016,14.363494873046875,93.18020629882812,17.181358337402344,68.71878051757812,17.875858306884766,98.7978744506836,8.53682804107666,31.882673263549805,77.85877990722656,320.8293151855469,222.1105499267578,24.853103637695312,27.16765022277832,161.81556701660156,9.276585578918457,41.9342041015625,108.23257446289062,417.7006530761719,73.13190460205078,83.90802764892578,53.236595153808594,38.89498519897461,62.47514343261719,104.93119049072266,29.7027530670166,14.45055866241455,6.909051418304443,44.939998626708984
2018-01-29,8.978372573852539,69.8126449584961,81.94612121582031,27.787029266357422,6836.10302734375,53.46562194824219,42.64395523071289,14.341285705566406,93.04891204833984,17.344106674194336,68.31307983398438,17.814434051513672,98.06121063232422,8.558177947998047,32.224029541015625,77.92789459228516,315.30169677734375,222.72779846191406,24.80512237548828,27.16765022277832,161.63832092285156,9.185977935791016,41.6040153503418,106.56874084472656,412.9467468261719,73.24613189697266,84.09439849853516,52.816383361816406,38.80977249145508,62.75687026977539,105.01676940917969,29.56210708618164,14.2739896774292,6.917966842651367,45.0
2018-01-30,8.841452598571777,69.20475006103516,81.38423919677734,27.834251403808594,6743.04052734375,53.31874084472656,41.9451904296875,14.32647705078125,92.78629302978516,16.999460220336914,67.6733169555664,17.660860061645508,98.84120178222656,8.475830078125,31.92704963684082,77.39226531982422,315.45745849609375,221.71377563476562,24.670780181884766,27.16765022277832,161.46109008789062,9.085991859436035,41.694068908691406,107.35906982421875,413.8788757324219,72.36502838134766,83.66573333740234,52.388919830322266,38.07536697387695,61.961421966552734,103.90413665771484,29.06519889831543,14.238672256469727,6.950653076171875,44.939998626708984
2018-01-31,8.841452598571777,69.46070098876953,83.8311996459961,27.818510055541992,6753.67578125,53.69754409790039,41.55211639404297,14.270946502685547,93.61787414550781,16.910106658935547,67.87618255615234,17.829788208007812,99.14453125,8.527678489685059,31.988492965698242,78.06613159179688,317.48162841796875,222.72779846191406,24.71876335144043,27.16765022277832,162.2586669921875,9.089118957519531,41.78411865234375,106.7351303100586,414.99749755859375,72.25895690917969,84.74674224853516,51.526763916015625,37.99016189575195,62.54143524169922,104.50325012207031,29.149578094482422,14.33049201965332,7.021974086761475,45.560001373291016
2018-02-01,8.867671966552734,68.43688201904297,82.6258316040039,27.566686630249023,6753.67578125,53.60477066040039,41.57084274291992,14.130270004272461,94.62451171875,16.86223793029785,67.17400360107422,19.004621505737305,97.36788940429688,8.442279815673828,31.84511947631836,77.53048706054688,317.94873046875,222.3310089111328,24.546039581298828,27.16765022277832,160.66355895996094,9.032877922058105,42.02425765991211,106.98470306396484,415.5567321777344,72.0958023071289,83.31159973144531,50.97614288330078,37.592533111572266,61.62997817993164,103.39060974121094,29.415233612060547,14.365805625915527,6.959568977355957,44.900001525878906
2018-02-02,8.75988483428955,66.83712768554688,79.72572326660156,27.306995391845703,6684.5439453125,52.95539474487305,41.17778015136719,13.83411693572998,92.21731567382812,16.954782485961914,66.22219848632812,18.93167495727539,96.24125671386719,8.280632019042969,31.353567123413086,76.8393325805664,308.6842956542969,218.5836181640625,24.085437774658203,27.16765022277832,160.0875244140625,8.848533630371094,41.6040153503418,105.57042694091797,412.9467468261719,71.45128631591797,80.83277130126953,50.67909622192383,37.03260040283203,59.97282409667969,100.65177154541016,28.83704376220703,14.0762300491333,6.733725070953369,44.2599983215332
2018-02-05,8.634618759155273,66.03726196289062,78.48412322998047,26.94500160217285,6572.869140625,51.9813232421875,40.79095458984375,13.674936294555664,90.42286682128906,16.82075309753418,65.08312225341797,18.90863800048828,93.85797882080078,8.155582427978516,30.94053077697754,76.28641510009766,302.7675476074219,213.77813720703125,23.663227081298828,27.16765022277832,156.85299682617188,8.711055755615234,40.89860534667969,104.19776916503906,406.5147705078125,70.70071411132812,79.45354461669922,50.00530242919922,36.37123107910156,59.50881576538086,100.73736572265625,28.352628707885742,13.814906120300293,6.600001811981201,42.70000076293945
